0	0
27.125	20.83479794
54.25	40.58408866
81.375	59.27330187
108.5	76.92786727
135.625	93.57321458
162.75	109.2347735
189.875	123.9379737
217	137.708245
244.125	150.571017
271.25	162.5517195
298.375	173.6757821
325.5	183.9686346
352.625	193.4557066
379.75	202.1624279
406.875	210.1142283
434	217.3365373
461.125	223.8547847
488.25	229.6944003
515.375	234.8808137
542.5	239.4394546
569.625	243.3957528
596.75	246.7751379
623.875	249.6030397
651	251.9048878
678.125	253.7061121
705.25	255.0321421
732.375	255.9084076
759.5	256.3603384
786.625	256.413364
813.75	256.0929143
840.875	255.4244189
868	254.4333075
895.125	253.1450099
922.25	251.5849558
949.375	249.7785748
976.5	247.7512967
1003.625	245.5285512
1030.75	243.135768
1057.875	240.5983768
1085	237.9418073
1112.125	235.1914892
1139.25	232.3728523
1166.375	229.5113262
1193.5	226.6323407
1220.625	223.7613254
1247.75	220.92371
1274.875	218.1449244
1302	215.4503981
1329.125	212.865561
1356.25	210.4158426
1383.375	208.1266727
1410.5	206.0234811
1437.625	204.1316974
1464.75	202.4767513
1491.875	201.0840726
1519	199.9790909
1546.125	199.187236
1573.25	198.7339375
1600.375	198.6446253
1627.5	198.9447289
1654.625	199.6596782
1681.75	200.8149027
1708.875	202.4358323
1736	204.5478965
1763.125	207.1765253
1790.25	210.3471481
1817.375	214.0851948
1844.5	218.4160951
1871.625	223.3652787
1898.75	228.9581752
1925.875	235.2202144
1953	242.176826
1980.125	249.8534397
2007.25	258.2754853
2034.375	267.4683923
2061.5	277.4575906
2088.625	288.2685098
2115.75	299.9265797
2142.875	312.4572299
2170	325.8858902
