0	200
24.625	173.5028013
49.25	150.6445471
73.875	130.9270186
98.5	113.9146572
123.125	99.22793737
147.75	86.53727661
172.375	75.55745303
197	66.04250236
221.625	57.78106665
246.25	50.59216796
270.875	44.32138098
295.5	38.83737933
320.125	34.02883118
344.75	29.80162062
369.375	26.07637188
394	22.78625444
418.625	19.87504788
443.25	17.29544592
467.875	15.00758022
492.5	12.97774495
517.125	11.17730432
541.75	9.581765677
566.375	8.170001907
591	6.92360743
615.625	5.826373075
640.25	4.863865766
664.875	4.023099838
689.5	3.292287585
714.125	2.660657418
738.75	2.118328847
763.375	1.656234276
788	1.266078406
812.625	0.940326848
837.25	0.672216339
861.875	0.455779766
886.5	0.285879985
911.125	0.158247243
935.75	0.069515801
960.375	0.017256144
985	0
1009.625	0.017256144
1034.25	0.069515801
1058.875	0.158247243
1083.5	0.285879985
1108.125	0.455779766
1132.75	0.672216339
1157.375	0.940326848
1182	1.266078406
1206.625	1.656234276
1231.25	2.118328847
1255.875	2.660657418
1280.5	3.292287585
1305.125	4.023099838
1329.75	4.863865766
1354.375	5.826373075
1379	6.92360743
1403.625	8.170001907
1428.25	9.581765677
1452.875	11.17730432
1477.5	12.97774495
1502.125	15.00758022
1526.75	17.29544592
1551.375	19.87504788
1576	22.78625444
1600.625	26.07637188
1625.25	29.80162062
1649.875	34.02883118
1674.5	38.83737933
1699.125	44.32138098
1723.75	50.59216796
1748.375	57.78106665
1773	66.04250236
1797.625	75.55745303
1822.25	86.53727661
1846.875	99.22793737
1871.5	113.9146572
1896.125	130.9270186
1920.75	150.6445471
1945.375	173.5028013
1970	200
