0	260
24.625	240.3703143
49.25	221.3397035
73.875	203.0195785
98.5	185.496473
123.125	168.8349746
147.75	153.0804198
172.375	138.2613629
197	124.3918334
221.625	111.4733938
246.25	99.4970082
270.875	88.44473538
295.5	78.29125591
320.125	69.0052448
344.75	60.55059993
369.375	52.88753652
394	45.97355724
418.625	39.76430738
443.25	34.21432416
467.875	29.27768886
492.5	24.90858999
517.125	21.06180567
541.75	17.69311266
566.375	14.75962934
591	12.22009966
615.625	10.03512449
640.25	8.167346623
664.875	6.581595279
689.5	5.244995574
714.125	4.127048145
738.75	3.19968366
763.375	2.437296684
788	1.81676294
812.625	1.317443717
837.25	0.921180777
861.875	0.612284765
886.5	0.377519802
911.125	0.206086542
935.75	0.089605653
960.375	0.02210332
985	0
1009.625	0.02210332
1034.25	0.089605653
1058.875	0.206086542
1083.5	0.377519802
1108.125	0.612284765
1132.75	0.921180777
1157.375	1.317443717
1182	1.81676294
1206.625	2.437296684
1231.25	3.19968366
1255.875	4.127048145
1280.5	5.244995574
1305.125	6.581595279
1329.75	8.167346623
1354.375	10.03512449
1379	12.22009966
1403.625	14.75962934
1428.25	17.69311266
1452.875	21.06180567
1477.5	24.90858999
1502.125	29.27768886
1526.75	34.21432416
1551.375	39.76430738
1576	45.97355724
1600.625	52.88753652
1625.25	60.55059993
1649.875	69.0052448
1674.5	78.29125591
1699.125	88.44473538
1723.75	99.4970082
1748.375	111.4733938
1773	124.3918334
1797.625	138.2613629
1822.25	153.0804198
1846.875	168.8349746
1871.5	185.496473
1896.125	203.0195785
1920.75	221.3397035
1945.375	240.3703143
1970	260
