0	724.62 
24.6875	687.92 
49.375	652.77 
74.0625	619.12 
98.75	586.95 
123.4375	556.23 
148.125	526.93 
172.8125	499.02 
197.5	472.46 
222.1875	447.24 
246.875	423.32 
271.5625	400.67 
296.25	379.26 
320.9375	359.07 
345.625	340.06 
370.3125	322.20 
395	305.47 
419.6875	289.83 
444.375	275.26 
469.0625	261.72 
493.75	249.19 
518.4375	237.63 
543.125	227.03 
567.8125	217.34 
592.5	208.54 
617.1875	200.60 
641.875	193.49 
666.5625	187.18 
691.25	181.64 
715.9375	176.84 
740.625	172.75 
765.3125	169.35 
790	166.60 
814.6875	164.47 
839.375	162.93 
864.0625	161.96 
888.75	161.53 
913.4375	161.60 
938.125	162.14 
962.8125	163.14 
987.5	164.55 
1012.1875	166.35 
1036.875	168.50 
1061.5625	170.99 
1086.25	173.77 
1110.9375	176.82 
1135.625	180.12 
1160.3125	183.62 
1185	187.31 
1209.6875	191.15 
1234.375	195.11 
1259.0625	199.16 
1283.75	203.28 
1308.4375	207.43 
1333.125	211.58 
1357.8125	215.71 
1382.5	219.79 
1407.1875	223.78 
1431.875	227.66 
1456.5625	231.40 
1481.25	234.96 
1505.9375	238.33 
1530.625	241.46 
1555.3125	244.33 
1580	246.91 
1604.6875	249.17 
1629.375	251.08 
1654.0625	252.62 
1678.75	253.74 
1703.4375	254.43 
1728.125	254.65 
1752.8125	254.38 
1777.5	253.58 
1802.1875	252.22 
1826.875	250.28 
1851.5625	247.72 
1876.25	244.53 
1900.9375	240.65 
1925.625	236.08 
1950.3125	230.77 
1975	224.70 
1999.6875	217.85 
2024.375	210.17 
2049.0625	201.64 
2073.75	192.23 
2098.4375	181.91 
2123.125	170.65 
2147.8125	158.43 
2172.5	145.21 
2197.1875	130.96 
2221.875	115.66 
2246.5625	99.27 
2271.25	81.76 
2295.9375	63.11 
2320.625	43.29 
2345.3125	22.26 
2370	0.00 
