0	34
24.625	33.20306
49.25	32.33815
73.875	31.41204
98.5	30.43133
123.125	29.40247
147.75	28.33169
172.375	27.22509
197	26.08855
221.625	24.9278
246.25	23.74839
270.875	22.55569
295.5	21.35489
320.125	20.15103
344.75	18.94893
369.375	17.75328
394	16.56855
418.625	15.39906
443.25	14.24896
467.875	13.1222
492.5	12.02258
517.125	10.9537
541.75	9.919
566.375	8.92173
591	7.96499
615.625	7.05166
640.25	6.1845
664.875	5.36604
689.5	4.59866
714.125	3.88458
738.75	3.22581
763.375	2.6242
788	2.08142
812.625	1.59898
837.25	1.1782
861.875	0.82021
886.5	0.52599
911.125	0.29633
935.75	0.13185
960.375	0.03298
985	0
1009.625	0.03298
1034.25	0.13185
1058.875	0.29633
1083.5	0.52599
1108.125	0.82021
1132.75	1.1782
1157.375	1.59898
1182	2.08142
1206.625	2.6242
1231.25	3.22581
1255.875	3.88458
1280.5	4.59866
1305.125	5.36604
1329.75	6.1845
1354.375	7.05166
1379	7.96499
1403.625	8.92173
1428.25	9.919
1452.875	10.9537
1477.5	12.02258
1502.125	13.1222
1526.75	14.24896
1551.375	15.39906
1576	16.56855
1600.625	17.75328
1625.25	18.94893
1649.875	20.15103
1674.5	21.35489
1699.125	22.55569
1723.75	23.74839
1748.375	24.9278
1773	26.08855
1797.625	27.22509
1822.25	28.33169
1846.875	29.40247
1871.5	30.43133
1896.125	31.41204
1920.75	32.33815
1945.375	33.20306
1970	34
