0	-1.06581E-14
24.625	3.175514871
49.25	6.101265465
73.875	8.790280357
98.5	11.25524972
123.125	13.50852532
147.75	15.56212052
172.375	17.42771029
197	19.11663116
221.625	20.6398813
246.25	22.00812044
270.875	23.23166993
295.5	24.3205127
320.125	25.28429329
344.75	26.13231781
369.375	26.873554
394	27.51663116
418.625	28.06984021
443.25	28.54113366
467.875	28.93812561
492.5	29.26809176
517.125	29.53796941
541.75	29.75435744
566.375	29.92351633
591	30.05136818
615.625	30.14349665
640.25	30.20514701
664.875	30.24122613
689.5	30.25630248
714.125	30.25460611
738.75	30.24002868
763.375	30.21612342
788	30.18610519
812.625	30.15285043
837.25	30.11889716
861.875	30.08644503
886.5	30.05735525
911.125	30.03315064
935.75	30.01501562
960.375	30.00379621
985	30
1009.625	30.00379621
1034.25	30.01501562
1058.875	30.03315064
1083.5	30.05735525
1108.125	30.08644503
1132.75	30.11889716
1157.375	30.15285043
1182	30.18610519
1206.625	30.21612342
1231.25	30.24002868
1255.875	30.25460611
1280.5	30.25630248
1305.125	30.24122613
1329.75	30.20514701
1354.375	30.14349665
1379	30.05136818
1403.625	29.92351633
1428.25	29.75435744
1452.875	29.53796941
1477.5	29.26809176
1502.125	28.93812561
1526.75	28.54113366
1551.375	28.06984021
1576	27.51663116
1600.625	26.873554
1625.25	26.13231781
1649.875	25.28429329
1674.5	24.3205127
1699.125	23.23166993
1723.75	22.00812044
1748.375	20.6398813
1773	19.11663116
1797.625	17.42771029
1822.25	15.56212052
1846.875	13.50852532
1871.5	11.25524972
1896.125	8.790280357
1920.75	6.101265465
1945.375	3.175514871
1970	-1.06581E-14
