0	25
24.625	23.765625
49.25	22.5625
73.875	21.390625
98.5	20.25
123.125	19.140625
147.75	18.0625
172.375	17.015625
197	16
221.625	15.015625
246.25	14.0625
270.875	13.140625
295.5	12.25
320.125	11.390625
344.75	10.5625
369.375	9.765625
394	9
418.625	8.265625
443.25	7.5625
467.875	6.890625
492.5	6.25
517.125	5.640625
541.75	5.0625
566.375	4.515625
591	4
615.625	3.515625
640.25	3.0625
664.875	2.640625
689.5	2.25
714.125	1.890625
738.75	1.5625
763.375	1.265625
788	1
812.625	0.765625
837.25	0.5625
861.875	0.390625
886.5	0.25
911.125	0.140625
935.75	0.0625
960.375	0.015625
985	0
1009.625	0.015625
1034.25	0.0625
1058.875	0.140625
1083.5	0.25
1108.125	0.390625
1132.75	0.5625
1157.375	0.765625
1182	1
1206.625	1.265625
1231.25	1.5625
1255.875	1.890625
1280.5	2.25
1305.125	2.640625
1329.75	3.0625
1354.375	3.515625
1379	4
1403.625	4.515625
1428.25	5.0625
1452.875	5.640625
1477.5	6.25
1502.125	6.890625
1526.75	7.5625
1551.375	8.265625
1576	9
1600.625	9.765625
1625.25	10.5625
1649.875	11.390625
1674.5	12.25
1699.125	13.140625
1723.75	14.0625
1748.375	15.015625
1773	16
1797.625	17.015625
1822.25	18.0625
1846.875	19.140625
1871.5	20.25
1896.125	21.390625
1920.75	22.5625
1945.375	23.765625
1970	25
