0	50
24.625	47.53125
49.25	45.125
73.875	42.78125
98.5	40.5
123.125	38.28125
147.75	36.125
172.375	34.03125
197	32
221.625	30.03125
246.25	28.125
270.875	26.28125
295.5	24.5
320.125	22.78125
344.75	21.125
369.375	19.53125
394	18
418.625	16.53125
443.25	15.125
467.875	13.78125
492.5	12.5
517.125	11.28125
541.75	10.125
566.375	9.03125
591	8
615.625	7.03125
640.25	6.125
664.875	5.28125
689.5	4.5
714.125	3.78125
738.75	3.125
763.375	2.53125
788	2
812.625	1.53125
837.25	1.125
861.875	0.78125
886.5	0.5
911.125	0.28125
935.75	0.125
960.375	0.03125
985	0
1009.625	0.03125
1034.25	0.125
1058.875	0.28125
1083.5	0.5
1108.125	0.78125
1132.75	1.125
1157.375	1.53125
1182	2
1206.625	2.53125
1231.25	3.125
1255.875	3.78125
1280.5	4.5
1305.125	5.28125
1329.75	6.125
1354.375	7.03125
1379	8
1403.625	9.03125
1428.25	10.125
1452.875	11.28125
1477.5	12.5
1502.125	13.78125
1526.75	15.125
1551.375	16.53125
1576	18
1600.625	19.53125
1625.25	21.125
1649.875	22.78125
1674.5	24.5
1699.125	26.28125
1723.75	28.125
1748.375	30.03125
1773	32
1797.625	34.03125
1822.25	36.125
1846.875	38.28125
1871.5	40.5
1896.125	42.78125
1920.75	45.125
1945.375	47.53125
1970	50
