0	25
24.625	24.16260824
49.25	23.30673083
73.875	22.4354205
98.5	21.55165068
123.125	20.65831552
147.75	19.75822986
172.375	18.85412927
197	17.94867002
221.625	17.04442908
246.25	16.14390414
270.875	15.24951358
295.5	14.36359652
320.125	13.48841276
344.75	12.62614282
369.375	11.77888793
394	10.94867002
418.625	10.13743174
443.25	9.347036439
467.875	8.579268177
492.5	7.835831724
517.125	7.118352558
541.75	6.428376864
566.375	5.767371537
591	5.13672418
615.625	4.537743103
640.25	3.971657327
664.875	3.43961658
689.5	2.942691297
714.125	2.481872624
738.75	2.058072414
763.375	1.672123228
788	1.324778337
812.625	1.016711719
837.25	0.748518061
861.875	0.520712759
886.5	0.333731915
911.125	0.187932343
935.75	0.083591562
960.375	0.020907802
985	0
1009.625	0.020907802
1034.25	0.083591562
1058.875	0.187932343
1083.5	0.333731915
1108.125	0.520712759
1132.75	0.748518061
1157.375	1.016711719
1182	1.324778337
1206.625	1.672123228
1231.25	2.058072414
1255.875	2.481872624
1280.5	2.942691297
1305.125	3.43961658
1329.75	3.971657327
1354.375	4.537743103
1379	5.13672418
1403.625	5.767371537
1428.25	6.428376864
1452.875	7.118352558
1477.5	7.835831724
1502.125	8.579268177
1526.75	9.347036439
1551.375	10.13743174
1576	10.94867002
1600.625	11.77888793
1625.25	12.62614282
1649.875	13.48841276
1674.5	14.36359652
1699.125	15.24951358
1723.75	16.14390414
1748.375	17.04442908
1773	17.94867002
1797.625	18.85412927
1822.25	19.75822986
1846.875	20.65831552
1871.5	21.55165068
1896.125	22.4354205
1920.75	23.30673083
1945.375	24.16260824
1970	25
